source_id,ra,dec,parallax,pmra,pmdec,dr2_radial_velocity
604736072496791168,133.30117686060072,11.674563056956952,1.18105412492831,-10.844248409048802,-2.91866324706647,
604737854908112896,133.33404267646185,11.765894990255775,1.207517063191003,-11.12623983545259,-2.765335663107945,
604890038485174912,132.87532463528183,11.458748999953018,1.1529961740630323,-10.894505073014635,-3.030145289966339,
604890927542618112,132.84828181334288,11.488843485297215,0.6664530758989818,-11.263006856819928,-2.7667262926080785,
604891550313644672,132.92644772978355,11.535298813955471,1.1928781905188317,-10.862737922585737,-3.128323253270955,
604891584673389312,132.8983586584868,11.529762993866079,1.392448644097273,-11.054844846449424,-2.75027714135586,
604891923975026816,132.97026647119128,11.499108851098631,1.0905656099421337,-11.112066970315887,-2.888701476411547,
604891992694503040,132.9692751804121,11.513021898337534,1.1530682551257954,-10.906218556958287,-2.736487562296405,
604892306227881856,132.95647815631384,11.532638604814037,1.2449281514785315,-10.955061693368112,-3.0352329192838345,
604892787264190976,133.02073406381328,11.568817854826388,0.8515156163186924,-11.128212760581324,-3.0214873375618625,
604892787264194048,133.01765385767197,11.563539979988047,1.1759935628026776,-10.920152399115965,-3.0752519536967733,
604892989126939648,133.01756872537266,11.600037805755482,1.1560790802487906,-11.299696101293957,-2.902210531543128,
604892989128623488,133.01513552196468,11.59463701978955,2.266912933323509,-10.890812086050827,-3.2212897643821363,
604893165221336064,132.95795286086658,11.555134702144878,1.1425857273235593,-11.271696602158784,-2.841572816798314,
604893229645101440,132.9492411921636,11.573440968928908,0.9195345949507068,-10.533760971482675,-2.836008231825451,
604893405739514624,132.9096680958197,11.574321810691997,1.1478513512234012,-11.145548583830411,-2.7963207229342886,
604893676321680128,132.98015305512942,11.592638913347807,1.126502588701083,-10.84565753067352,-2.701966533142068,
604894196013526272,132.78842767379695,11.510673899289094,1.056812510742369,-11.17818650637141,-2.749057482188933,
604894264732996096,132.82418653744352,11.521903489749251,1.166567563269717,-10.78091550840376,-3.0811342857769706,
604894329156720896,132.80965054751005,11.52385364602003,1.3945637074343027,-10.692208477132128,-2.9716708177914857,
604894505251168384,132.78710237728438,11.538576788480054,1.82898260692103,-11.033247287009857,-2.9968612658342364,
604894535315152512,132.8051288385677,11.540265070948378,1.0677905114150346,-11.12826021676113,-3.170907294560421,
604894638394355584,132.80847076433375,11.558483726687111,1.1644582829236667,-11.036276926759243,-2.8369970019319144,
604894707113832704,132.85802503339934,11.550009171192468,1.1060934570050205,-11.036598204696418,-2.8588765356270285,34.847023
604894745769327232,132.83949335458755,11.552022363234785,1.140031985679314,-11.145961504389758,-2.9764563979383154,
604894913272261632,132.8662181738173,11.582575959164721,1.128511691604889,-11.14584410701111,-2.8508341650289486,
604894917568011520,132.867432009304,11.576485150408072,0.7768969027936817,-11.155058806873901,-2.5509818158255215,
604895055006972800,132.8197044275423,11.581278581687641,1.148524052178257,-10.836209723097475,-2.637499448449433,
604895089366706304,132.84976910451695,11.580653764401506,1.1392711511157656,-10.926635324562387,-2.9569290212141075,
604895158086185856,132.8285289440775,11.588236796633808,1.1292708563594203,-11.000924849463107,-2.611138315066917,
604895329886451200,132.7621693148779,11.557058177227578,1.1099441120943034,-11.167926557875106,-3.138173641266386,
604895364244625920,132.78867375685445,11.559159923113269,1.2225189785989339,-10.818881966229096,-2.8569262683551475,
604895428668355200,132.78035476143467,11.56743926076671,1.0384504971348139,-10.744289209727365,-2.9315738705450975,
604895467323840256,132.7815481592287,11.579443138538858,0.9523162469711433,-10.884073807716518,-3.1173207534064087,
604895600467051776,132.73942445989314,11.582610114795205,1.6622698480653875,-10.83337091823639,-2.634283937536697,
604895673481330688,132.77040426502492,11.592105968534932,1.2328917277101799,-11.011608600997349,-3.096628116353653,
604895810921215744,132.82179026065447,11.586897549945846,1.2347903800509639,-10.976353746953357,-2.9571065847546683,
604895948360165888,132.83468147201515,11.602570195085613,1.2701700217086174,-10.902068379655464,-2.8660536845246707,
604896051439391104,132.77719082541157,11.599691095661335,1.1485762475750647,-10.819024517765474,-2.9411783418191577,
604896150222841088,132.78087087375013,11.614861913091001,1.2436404594579058,-11.018695693883885,-3.05299513480719,
604896326317278464,132.89776285641383,11.575589092368073,1.1606062868335307,-10.792812803129003,-3.104442640137159,
604896395036758528,132.87466139670332,11.586422750222024,1.1767322900760782,-11.142091554467282,-2.664146306289643,
604896463756224640,132.91145359128978,11.602880723789001,1.03298974495955,-11.094033597969583,-3.1116071697448637,
604896498115959296,132.92578107805087,11.602282789151133,1.2574703576342998,-11.029830286362273,-3.2107664483095304,
604896631259208192,132.87058872234226,11.60489735743737,1.2259194907649602,-10.79207494395764,-2.8596340118786223,
604896631259520512,132.87779970342746,11.599417319395538,0.97861228090277,-11.113631473845075,-2.767194766499884,
604896635554923008,132.8839407689015,11.603474200237882,1.1568720743566456,-11.192896954401569,-2.86584517287699,
604896635554924672,132.877224392414,11.602762679133821,1.03744448585197,-11.05218322305112,-3.007304779671162,
604896807353611264,132.88530719417034,11.623653959067692,1.1701211232157724,-10.677739486030568,-3.112193613602102,
604896837417607808,132.89348112544673,11.632609571625212,1.1986323362760365,-10.78958135417184,-2.5260249874624843,
604896876073077504,132.92746267714128,11.613696518011759,1.1104700970960861,-11.024630026687163,-3.0038071853259094,
604897047871749376,132.97266682757402,11.642391248543529,1.163966201676433,-10.84199757338084,-2.753510194000299,32.405323
604897219670462976,132.90060200379995,11.648966605297346,1.1708293956288622,-10.774123925583538,-2.748970899341397,
604897288389928832,132.93714865266165,11.649703245137971,1.1592611514668354,-11.19195892476042,-2.7318353390341716,
604897288389930880,132.93240236008427,11.646304898280325,1.2448143874265913,-10.902103508128956,-3.1599320384934373,
604897558972113024,132.86916373027682,11.642082754954398,1.1734004281522512,-11.14224880013666,-3.002587473004453,
604897631987335296,132.8602897050583,11.6435687214845,1.1444482936268856,-10.964419477970303,-2.8227485139999167,
604897631987337600,132.8550102591567,11.637819660800849,1.1479300800918495,-10.773947228793464,-2.786641132656328,
604897696411104256,132.82446301277082,11.62722390769692,1.0890588061901678,-10.827579348225147,-2.8776600775660723,
604897803786033408,132.82175528725193,11.65661693494425,2.102531191155693,-10.95934898053596,-3.0135310280309344,
604897833850019328,132.84940719217153,11.647808552686099,1.1728343536955887,-10.977121760002024,-2.8428819439716824,
604897838145767168,132.84657329742475,11.65412257197051,1.1906199447939703,-10.906883855587955,-2.785449201893718,
604897906866824448,132.83658070499246,11.661139389314569,1.1068811034069665,-10.978386528054113,-2.705342880277788,
604898009944444032,132.8982920955117,11.658938927547727,1.1436050945138663,-11.090158260733734,-2.9545683558049136,
604898113023653888,132.91057381069493,11.666135898461603,1.113630410961549,-10.909638440967843,-3.0899608693948846,
604898211807205504,132.91000615929593,11.691702155886889,1.2227965145536221,-11.1205654447857,-2.753124281515624,
604898246166933504,132.86636497199126,11.667473218641899,1.1842722728713826,-10.627230208040263,-2.5307213539067765,
604898314886415744,132.85705220990582,11.682440599343105,1.1545613461391588,-11.175810105886205,-2.9770748952758153,
604898452325375616,132.87663806356906,11.695411785949858,0.202295206632371,-10.618691353549048,-2.910954123718046,
604898456621037824,132.88568386026867,11.701443190214748,1.1597529619130709,-10.798212263980254,-3.02303429448403,
604898490980772352,132.89615520371964,11.712988045005972,1.249385045108378,-11.051616753002008,-2.7959653338430215,
604898490980774784,132.88856418347368,11.706026772282783,0.9725751085675041,-11.077915477793148,-2.783751677892318,
604898555404553344,133.07525562542307,11.589811115249221,1.0479992765515553,-11.193491271043882,-2.796380062751058,
604898731498904704,133.08036662048218,11.609541712509062,0.9290679978599915,-11.03505728238473,-2.688775748590455,
604898761562989184,133.09261975391976,11.61301518339886,1.1980525111007962,-10.540792885103293,-2.8065177556210252,
604898864643937920,133.04015939044038,11.607735316050556,1.2821614524435228,-11.240473877312084,-2.928628762126049,
604898903297606272,133.0380344128481,11.616223846827712,1.0986828339456585,-11.003229708312388,-3.113241104824783,
604898972017070592,133.07889581697117,11.632256597543584,1.1216282025178883,-11.054560708549928,-3.0123067889958524,
604899006376815488,133.05205648704612,11.627348221283492,1.2535601870004744,-11.247732064251679,-2.782882676455646,
604899178175495168,133.11042422672472,11.627585499681503,1.1404378752939757,-11.278350722408353,-2.7449566280170323,
604899315614438784,133.13849202651664,11.655863246377475,1.1563951832002584,-11.2374232762267,-2.8396205974767774,
604899448757770624,133.09287788485406,11.650302351437805,1.0591426843443321,-10.926035572984222,-3.206604072575076,
604899826720145024,133.0392370473044,11.646590377961875,1.1207519728350805,-10.982599533008957,-2.825900217334751,
604899831010539904,133.02616909433013,11.644733801183666,1.3099237661059127,-10.977071470868603,-3.077249889118474,
604900071528704128,133.03535343146294,11.658647895139268,0.6966034768232586,-11.2044046277915,-2.833346916971602,
604900277687127552,133.06474731628896,11.665751606894847,1.1527708267897485,-11.038020423829805,-2.899143299681704,
604900449485821568,133.0474328783454,11.675567108053828,1.1467712532344159,-11.312828248032421,-2.960140810764551,
604900449485824256,133.0409739123568,11.666670662535612,1.5462575478700338,-11.208707785262556,-2.765547923860039,
604900651348634240,133.0599524732258,11.701474393553186,1.1291568930199434,-11.33314631996463,-2.967315798437775,
604900690003981312,133.06933120630285,11.70832030283156,1.2229473226205823,-10.962350729601894,-2.812659966938244,
604900724363838208,133.15682886854972,11.659671812927643,1.198943942753606,-11.15361577401293,-2.8340813945874466,
604900793084792192,133.14132066983672,11.658426113328174,0.8818907448984137,-10.85625970395169,-2.7437467562234383,
604901102320830080,133.14130680489114,11.692464034457121,1.0716072834674941,-11.075842893298582,-3.0323129742305337,
604901239759778176,133.16067879053261,11.707593519021644,1.1067392699870384,-11.029461250218581,-2.6501291376658997,
604901407262883456,133.22208635391948,11.710159642191318,1.148384858200616,-10.942935600686813,-2.894306532263002,
604901548997418112,133.1797464172524,11.71372067900067,1.103079877440067,-10.847218237587168,-2.922374601870983,
604901686436367232,133.19513988522004,11.727723722054188,1.052180554753061,-10.850398298573493,-2.941720749294467,
604901823875341056,133.10983628434533,11.691020965269104,1.213697106322298,-10.916731808346668,-2.8995393163338012,34.018326
604901957018617728,133.12610322120312,11.714006761625196,1.0678979629082317,-10.879802754072923,-3.064100946771454,
604902098753249280,133.09553418993397,11.707008678463941,0.5784251728308946,-10.861156456130617,-2.6776148975913356,
604902128817395072,133.10403700673967,11.72460677535835,1.0650216357418063,-10.638692167900619,-2.534761864775635,
604902133112985728,133.0951808208026,11.719853245049547,1.2155314978130907,-11.247151291017744,-2.7588601233291925,
604902167472726784,133.0778133194612,11.723495850329515,1.1919295679244553,-10.99493394638908,-2.775075451167263,
604902373632751104,133.15724213863686,11.725415912039214,1.1709591839226479,-10.725918859910923,-2.8167633964590015,
604902407990875520,133.17174852875033,11.740963431369007,1.1115477124945732,-11.029062458204818,-2.9561374035320176,
604902442350618368,133.1487041334883,11.740086905555332,1.23199847671574,-11.042926182542566,-3.087910585489358,
604902648509053184,133.12699694035874,11.744227278976936,1.3788503386678725,-10.867415912042565,-2.6560409117791455,
604902682868787584,133.13778881672522,11.756680638614961,1.1363185255240893,-11.11778821292108,-2.9653402877836017,
604902923387005440,132.97975626510382,11.661155313506896,1.1523114153632217,-10.963046541138059,-2.9574854305541485,
604902923387005696,132.98343857150124,11.65381174062153,1.1118491761130465,-10.822499585455155,-2.718516236181586,
604902923387005824,132.98383343429364,11.651142288915132,1.1363390292197852,-11.204268007128416,-3.0353683602962382,
604902923387008000,132.97448114015353,11.651336868034583,1.1323369344201926,-11.199787473962225,-2.840403660922439,
604902987810825728,132.96354139095854,11.659925501375735,1.0106516279552342,-10.887862156270437,-2.989555567434392,
604903026466307840,132.97925790423926,11.680642828614753,1.1620889654408315,-10.93324782128227,-3.082821477005774,
604903056530306688,132.99478728434053,11.672177426257642,1.0688640794749482,-11.296160094611619,-3.016136723432157,
604903198264917504,132.95735945567358,11.666229152817056,1.1603930736879924,-11.135251702058747,-2.817235039931667,
604903232624649344,132.97116915166364,11.681566308474741,1.1593447725621102,-11.223499757844134,-2.9377392337531636,
604903331408222208,132.9889956157857,11.691566321094383,1.1247664383860094,-11.24613049450573,-3.030466624218959,
604903370063591424,132.99583971486024,11.696988460020792,1.243588060817167,-10.901784489418102,-2.756662928213281,
604903370063592192,132.98800058551052,11.704267354593142,0.9907118537392012,-11.054817814394127,-3.233133239730642,
604903468852379904,133.01477662817524,11.689962317917043,1.1348171776928684,-10.81287407165906,-2.6717989810460008,
604903576222013952,133.024145343748,11.70685105938673,1.1611473132023893,-10.771296488937693,-2.3505250338594794,
604903576222014080,133.01861750248165,11.715483862094185,1.3592930502300544,-10.613249758355337,-2.8983123920572416,
604903576222015616,133.01366413665332,11.711260413374298,1.1394345272136428,-10.910197649862038,-2.8727727066897697,
604903713659968768,133.04671160495235,11.728835595616708,1.463149593060256,-10.619156034960438,-3.002767683443046,
604903713660959488,133.04471397852356,11.734950880736651,1.1820988824831917,-11.154922958824535,-2.781450371016883,
604903713662565248,133.04639611856322,11.729060181358742,1.0450272234740305,-11.251255722173532,-3.011719385661876,
604903782380443904,133.0120983171488,11.727079780438157,1.2238869236051357,-11.114101359083339,-3.0094809360261014,
604903816740187264,132.99454902495648,11.718801038128175,0.7780139017885074,-11.074401380522236,-2.4181997700481115,
604903984243279232,133.0165467463287,11.750552143025443,0.9853885479352457,-10.676412993960657,-2.6275666126933666,
604904022898639232,132.93600366168363,11.697505091868937,1.1554649742275136,-11.259670152003174,-2.9435768897849792,
604904057258372736,132.94620384817577,11.708268332778822,1.125514565432455,-10.745512282115364,-3.026184623271372,
604904194697320192,132.95752076993415,11.719100115947327,1.2096710798164352,-10.73534846671297,-2.6438290680675074,
604904229057064320,132.94428805665652,11.712423077157759,1.0765512851613324,-10.803248477279347,-2.980407483388471,
604904263416796416,132.9540253392064,11.727738379240769,1.1990922435893647,-10.862558833409526,-2.7491880903088717,
604904263416797440,132.95229235246322,11.725346513913287,1.2046256707750382,-10.878680454935523,-2.8128934269934986,
604904293480903808,132.91518550153515,11.707837377819983,1.037710332177406,-10.76129724686442,-2.6726127017106136,
604904297776551680,132.91136132228402,11.710377882388086,1.1001952338359602,-11.039626963471143,-2.8330817111997577,
604904332136281856,132.9247191996306,11.726992089258353,1.1539230126758735,-11.039257117823222,-2.7825287420945317,39.11766
604904396560128256,132.91366168197786,11.72652641510808,1.2048993265248567,-11.2314523267827,-2.791240174394914,
604904469575229696,132.9414876335358,11.735921979596027,1.1453005274060561,-10.950138276874945,-2.985389678677298,
604904533998990592,132.9322467692491,11.754114740587678,1.1480116098473825,-11.144033678858182,-2.9973951704404325,29.154392
604904538294704768,132.9364128137695,11.750350145304576,1.1850340822961247,-10.843515822236329,-2.7832359448038386,
604904572654435456,132.97489117078567,11.724246443279823,1.1488719732576453,-11.002730841727448,-2.5817657122853404,
604904641373911296,132.9703186145397,11.735482420403102,1.1971884675337028,-11.010524344336783,-3.0057696596419285,
604904641373912960,132.96264339018683,11.74128423823179,1.1002058137094062,-11.069435463894395,-2.445071526394103,
604904778812856064,132.9910699532655,11.762754944319363,1.1806644130765818,-10.888693202264939,-2.9884903246646006,
604904813174193536,132.99916374730458,11.762114938255731,0.8824579626996909,-10.866557353924055,-2.3533729770688483,
604904847532342272,132.95878233483742,11.750082774087561,1.0697105003341298,-11.11275793256915,-3.1382083839085446,
604904847532342528,132.95919551465744,11.749179294577926,1.0584768707355112,-10.795761707672012,-2.975355974228978,
604904881892076032,132.96823803581904,11.764310233565205,1.2162979022800706,-10.773189821920312,-3.1212137998882437,
604904950611554432,132.95912721713935,11.768575771671733,1.1781231211794791,-11.119215761528935,-2.9102662518697855,36.825268
604905015035445504,132.9818854193303,11.778627395826422,1.2086721630360941,-10.545855557688155,-2.7681952209090066,
604905019331023104,132.98638410615345,11.781826726775359,1.0919097851016712,-11.280095479538453,-2.9575443262225463,
604905053690765184,132.97404395534113,11.776272970904746,0.8156868008192785,-10.87913210031628,-2.787731296074031,
604905053690766208,132.97035923901612,11.776606866665617,1.137687286282276,-11.026042633074638,-2.80670874452866,
604905156769963136,133.0773429470005,11.740646176154268,1.175932797447876,-11.137258217256363,-2.9949166758739376,33.59318
604905431647872384,133.05391166263237,11.758029111378265,1.175726643877017,-10.982262164313504,-2.7919313421744922,
604905500367349888,133.0472343503758,11.760536076597916,1.2013230888602429,-11.062089608451904,-2.9046024504632735,
604905534727082880,133.0658669868118,11.775536036723082,1.1974372150164654,-10.990718285808308,-2.715805692286223,
604905534727086336,133.05590423274012,11.767011728804635,1.1655713612446685,-10.876591561405313,-3.1932417185873505,
604905599150996736,133.05998791219702,11.775827341150126,1.152828112024887,-11.036112751932663,-2.7643190065345156,
604905633510610048,133.06868404462446,11.793938862910649,1.1557868546226397,-10.962313895373459,-2.7593397891169444,
604905843964711680,133.142230221451,11.798061683467076,1.663120457749729,-11.061709316526265,-2.5086200848342894,
604905912684188928,133.13455556073177,11.8016532415491,1.194871582685189,-11.343665479883033,-2.8352793479924108,
604905947043939072,133.09094399354214,11.77963182686451,1.1007966365833721,-10.837775187169424,-2.91125059358954,
604906118842621568,133.1174517023467,11.809998256376355,1.1127512727768967,-11.216765483505487,-2.860334253094834,
604906148906681088,133.09254748238055,11.817490410285446,1.1870506926029027,-10.849965110905362,-2.732964051584993,
604906153202364544,133.09454308843354,11.813894488068827,1.1419076461708992,-10.845242756266599,-2.77962142700506,
604906221921860224,133.02122979306003,11.77260833922971,1.1534567444598798,-10.651621486745277,-3.1144236627052226,
604906256281593472,133.04001385389932,11.779497951989923,1.175451005810465,-10.752449432238148,-2.9260942893511457,
604906290641338752,133.01123726963434,11.776992359684169,1.9597823827642078,-10.624325774910542,-2.6644404970816855,
604906290641339776,133.01145380646867,11.767735075761584,1.174805110038957,-11.022991108446831,-3.1030390107828554,
604906355065249408,133.04161942752833,11.790205274460929,1.043617052367201,-11.277042644411884,-2.708223386361283,
604906428080283776,133.0351559982034,11.802907620334876,1.1350684189173046,-10.868369100959566,-3.0162067512432937,
604906565519358464,132.98572104377084,11.790265575793763,1.1474845645421368,-11.074258133275235,-2.626445869131242,
604906599878983680,132.9949272820713,11.804111229722764,1.1810930230379635,-10.927283764633597,-3.065372344145131,
604906599878984832,132.99202008656013,11.804447382046575,1.2720202715435465,-10.919057830915277,-2.846482050405816,
604906702958193152,133.00893277320804,11.818979478458504,1.1807411446386769,-10.604158293282133,-2.7253266180685753,
604906737317927296,133.02972942766417,11.823727025673374,1.1570041195447474,-10.852097717416992,-2.7392166784412186,
604906771677660544,133.0701137302507,11.808667250380841,1.1024982258091767,-10.895704180951206,-2.9860036466140905,
604906801741863936,133.07044146640217,11.816708727519458,1.2005404438602607,-11.28644323093891,-3.0934406336603466,
604906840397139584,133.04797891137895,11.812381184016221,1.1753934561804975,-10.93551969210037,-2.6941107769109918,
604906973546358528,133.07108586058908,11.830274564396483,0.7467233793999208,-10.692348853185383,-2.551899986991275,
604907012195819648,133.08911802681712,11.844944725424432,1.2010145823413005,-11.140827798151443,-2.85367807827015,37.226295
604907046555568896,133.05118967882728,11.824729381288334,1.2372274560279273,-10.814964484359415,-3.1106460619122345,
604907046555569664,133.04281115055466,11.820734708516616,1.0932270128945616,-11.054106800445835,-2.6904611732251933,
604907076619776640,133.05388038659012,11.829556477260303,1.194328838531942,-10.62540225646594,-2.867762534932603,
604907110979352576,133.03269795301233,11.830537500608889,1.1661968586223292,-11.13716274586982,-3.2041554548039377,
604907115275046656,133.03085815325235,11.839476227075242,1.1406007062193397,-11.139468532176442,-2.9444612266845818,
604907218354253568,133.076584471624,11.84839780570242,1.2918348179883372,-10.672896166561921,-2.8606173308552103,
604907252713995008,133.05953429084906,11.84775905398868,1.1518104068533068,-10.69707251519139,-2.955523274749349,
604907355793322112,132.72810740772357,11.588554645817673,1.191740997843661,-10.994851684126683,-3.0129204363927893,
604907390153062272,132.70677843006635,11.58580582139235,1.197132687579274,-10.893187849806127,-2.83944372863288,
604907454576711040,132.73191346535205,11.593182183493196,1.1810987393994719,-10.884446225477612,-2.6286636496736335,
604907523302217472,132.72768553596418,11.611315397738975,1.160573110049309,-10.82379290801219,-2.527076116016115,
604907592015745792,132.68792783167999,11.600663163280347,1.2142353303441626,-10.870500599968599,-2.620500307650805,
604907660735224704,132.6833814982493,11.608181687466748,1.2374849895436484,-10.671743585052885,-2.8928799585546416,
604908004332577152,132.78337968980577,11.64055484898574,1.218276274550113,-10.867891868358578,-2.6310426536774596,
604908008628339200,132.77570746922567,11.636685878740037,1.803000027563464,-10.928831560500491,-3.2100313757754417,
604908146067299712,132.7354782659877,11.635603634195128,1.1863568069071122,-10.926584592238708,-2.9209529809706103,
604908347929907328,132.7488094915001,11.664582728399688,1.186706356939782,-10.76168779800348,-2.5536284301621364,
604908352225723520,132.75257314470633,11.667244199974858,1.3883802177056808,-10.755543844718204,-2.7313182853697846,
604908386585458944,132.7651435231104,11.67526999886678,0.8393156300043457,-11.152474907282093,-3.129472183252788,
604908416649384960,132.6748898176904,11.614602330455092,1.2122412935346087,-11.147886898276813,-2.995718773719069,35.277916
604908420946771072,132.6766833150958,11.614680107135369,1.0650238859357575,-10.834975756980016,-2.448179516080014,
604908489664692224,132.65835137642742,11.631053874293036,1.5063228892990712,-10.742538797893829,-2.8269017868602013,
604908519728691072,132.67103779902746,11.630523082727898,0.7571098750698309,-10.761282118720864,-2.6485276825997084,
604908519728692864,132.67177537251493,11.633073870527276,1.1234658038125964,-10.68423299300743,-2.839902454199811,
604908592743901184,132.70836728086158,11.647303479169151,0.9986282032179216,-10.97779824870932,-2.737426250459055,
604908863325982976,132.67703242444696,11.663719399426444,1.1561761278494642,-10.886673968700432,-3.0081097562503696,
604909000764935936,132.72110263208714,11.667283984723577,1.1413474446249217,-11.005223893228894,-2.946740065017295,
604909142499704704,132.75278966075314,11.6781379700168,1.1173609348136337,-11.094244818503388,-2.9886764668091765,
604909241283211648,132.68683503642075,11.668969385715604,1.1369185828078567,-10.931242385002548,-2.835737048948981,
604909310002693632,132.69135306031572,11.682888181955652,1.1878950322851378,-10.65992538572044,-2.605825920048738,
604909554816558208,132.8057398452837,11.660427511009022,1.2344481502995406,-11.056309042895485,-2.7748054485094054,
604909657895767680,132.82930655944386,11.671026649492779,1.1725303389480801,-11.074904357919229,-2.9729611098950617,
604909692255500544,132.8440542372361,11.68279263514648,1.2256528959539013,-10.89044478407946,-2.6990684895212125,
604909726615246080,132.8096958733922,11.685882883389542,1.1387601234987006,-10.896987342808853,-2.891072872843097,
604909726615246336,132.81596566155284,11.67507769691382,1.122256470340747,-10.983548329912605,-2.861247984370542,
604909760974981120,132.82663841305776,11.684489296708648,1.0452697483658202,-10.80756507897587,-3.0540639737855857,
604909894118250240,132.77690926370232,11.692732870373403,1.1943369814690792,-10.598249120901352,-2.7936113437723478,
604909894118735360,132.78056987616995,11.696132335255589,1.9728451437931496,-10.598336333132227,-2.978172292062358,
604909898413942656,132.77897438448423,11.6969404132797,1.065344818202159,-11.036725306916134,-2.8740396376176394,
604909928477987584,132.79488557148784,11.690087126783345,1.0834443460558143,-10.745449060158107,-3.0040603254963685,
604910100276687232,132.86176743835276,11.706519549183442,1.2446486468729636,-10.881647883803055,-2.912531951448427,
604910207651564544,132.8667946032469,11.709671640480632,0.9295774935605523,-10.796833246058657,-3.1643837907187256,
604910207651567360,132.86020310579264,11.710872912074132,1.0924921760065442,-10.767589828182793,-2.868674650299417,
604910237715563904,132.87040014621948,11.719096645613977,1.0749474517819972,-10.73205289501254,-3.1206839426797677,
604910310730772992,132.87549486282987,11.730511618992649,1.138710628995105,-11.12911073114846,-2.8893202276298915,
604910310730777472,132.8600836880833,11.730749100857048,1.0960951536878016,-11.092672581625317,-2.579653663591742,
604910340794779264,132.8253723308156,11.715199750360565,1.1652108145702802,-10.997696905307658,-2.8229083046478696,
604910340794780032,132.82159618308165,11.71017268679667,1.1994518948509252,-11.147954377450043,-2.8555423637559256,
604910379450263168,132.8409452969852,11.721588315349422,1.1321132925613555,-11.01293650027175,-2.766215817611533,
604910478233820672,132.84158092402805,11.729193511076986,1.190975564593043,-11.027246601217621,-2.75777586047327,
604910546953207680,132.84065109963007,11.734733584507469,1.1456107760547898,-10.870096718020733,-2.9415295800629786,
604910546953300608,132.83911145355594,11.733567339325612,1.2330575367859908,-11.135639481146345,-2.9963323363142873,
604910551248951680,132.84281321108605,11.735826230673558,1.1478463359125226,-10.666111075543606,-3.032778950828125,
604910581313218176,132.84819936931743,11.748389195778607,0.5580637628409743,-11.226858680544446,-2.8509097995423134,
604910650032496512,132.76868134613954,11.696969048873198,1.223679588075312,-11.015510135380138,-2.93202401232666,
604910654328188416,132.76582438314415,11.703137548951767,1.721516519383778,-11.025193758566566,-2.7099761832952467,
604910688687928576,132.75541795747603,11.699663661408358,1.1365886963493819,-11.000922218704938,-2.813512135442598,
604910860486613632,132.77393574800624,11.729701204963089,1.1338053733285154,-10.945386861200628,-2.565819073794166,
